0.45000000000000107, 4.450000000000001, 3
-3.75, 4.350000000000001, 2
-2.8499999999999996, 4.25, 2
-2.8, 4.25, 2
-1.0, 4.25, 3
-3.5999999999999996, 4.200000000000001, 2
-3.55, 4.200000000000001, 2
-2.8, 4.200000000000001, 2
-3.5999999999999996, 4.15, 2
-1.1500000000000004, 4.100000000000001, 3
-2.6499999999999995, 4.050000000000001, 2
-0.25, 4.050000000000001, 3
-0.1999999999999993, 4.050000000000001, 3
-0.25, 4.0, 3
-0.14999999999999858, 4.0, 3
0.0, 4.0, 3
-0.1999999999999993, 3.950000000000001, 3
-3.6999999999999993, 3.9000000000000004, 2
-3.75, 3.8500000000000014, 2
-3.6499999999999995, 3.8500000000000014, 2
-0.5999999999999996, 3.700000000000001, 3
5.9, 3.6500000000000004, 3
-0.4499999999999993, 3.6000000000000014, 3
1.9000000000000004, 3.6000000000000014, 3
4.450000000000001, 3.6000000000000014, 3
5.65, 3.5, 3
5.700000000000001, 3.450000000000001, 3
5.700000000000001, 3.1000000000000014, 3
3.9000000000000004, 3.0500000000000007, 3
2.3500000000000014, 3.0, 3
2.4000000000000004, 2.950000000000001, 3
2.450000000000001, 2.950000000000001, 3
2.4000000000000004, 2.9000000000000004, 3
5.950000000000001, 2.9000000000000004, 3
0.6000000000000014, 2.8500000000000014, 3
5.350000000000001, 2.75, 3
4.25, 2.700000000000001, 3
-0.09999999999999964, 2.5500000000000007, 3
5.550000000000001, 2.5500000000000007, 3
0.10000000000000142, 2.4000000000000004, 3
0.15000000000000036, 2.4000000000000004, 3
0.15000000000000036, 2.3500000000000014, 3
-0.5, 2.0500000000000007, 3
-2.9499999999999993, 1.950000000000001, 4
-1.6500000000000004, 1.9000000000000004, 4
5.600000000000001, 1.8500000000000014, 3
-0.14999999999999858, 1.700000000000001, 3
-0.09999999999999964, 1.700000000000001, 3
-0.09999999999999964, 1.6500000000000004, 3
5.800000000000001, 1.6000000000000014, 3
-2.5, 1.5, 4
-2.05, 1.5, 4
-2.1999999999999993, 1.4000000000000004, 4
-2.1499999999999995, 1.4000000000000004, 4
-0.14999999999999858, 1.4000000000000004, 3
6.0, 1.4000000000000004, 3
-2.1499999999999995, 1.3500000000000014, 4
-2.0999999999999996, 1.3500000000000014, 4
-2.9499999999999993, 1.0500000000000007, 4
-1.6500000000000004, 0.9000000000000004, 4
2.950000000000001, 0.9000000000000004, 3
2.950000000000001, 0.8500000000000014, 3
3.0, 0.8500000000000014, 3
4.300000000000001, 0.8500000000000014, 3
4.9, 0.8000000000000007, 3
4.200000000000001, 0.75, 3
6.0, 0.40000000000000036, 3
2.450000000000001, 0.3500000000000014, 3
-0.09999999999999964, 0.3000000000000007, 3
-0.14999999999999858, 0.25, 3
-0.09999999999999964, 0.25, 3
5.75, 0.20000000000000107, 3
5.800000000000001, 0.20000000000000107, 3
3.6000000000000014, 0.15000000000000036, 3
4.25, 0.15000000000000036, 3
5.800000000000001, 0.15000000000000036, 3
4.25, 0.10000000000000142, 3
4.300000000000001, 0.10000000000000142, 3
5.800000000000001, 0.10000000000000142, 3
-2.3499999999999996, 0.05000000000000071, 4
5.800000000000001, 0.05000000000000071, 3
5.850000000000001, 0.05000000000000071, 3
-2.3999999999999995, 0.0, 4
-2.3499999999999996, 0.0, 4
-2.5, -0.09999999999999964, 4
-2.25, -0.09999999999999964, 4
5.65, -0.09999999999999964, 3
6.0, -0.09999999999999964, 3
-0.5499999999999989, -0.14999999999999858, 3
0.3000000000000007, -0.14999999999999858, 3
4.0, -0.14999999999999858, 3
4.550000000000001, -0.14999999999999858, 3
