0.05000000000000071, 0.45000000000000107, 2
0.20000000000000107, 0.45000000000000107, 2
0.10000000000000142, 0.40000000000000036, 2
0.15000000000000036, 0.40000000000000036, 2
1.3000000000000007, 0.40000000000000036, 3
1.700000000000001, 0.40000000000000036, 3
0.10000000000000142, 0.3500000000000014, 2
1.5, 0.20000000000000107, 3
-2.0, -0.14999999999999858, 2
-1.9000000000000004, -0.5499999999999989, 2
1.5, -0.5999999999999996, 3
1.3000000000000007, -0.7999999999999989, 3
-2.6499999999999995, -0.8499999999999996, 2
1.6500000000000004, -1.8499999999999996, 3
1.5, -2.0, 3
2.3500000000000014, -2.0, 3
-1.0999999999999996, -2.05, 2
-1.049999999999999, -2.05, 2
-0.4499999999999993, -2.05, 2
-1.0999999999999996, -2.0999999999999996, 2
-0.5, -2.0999999999999996, 2
-0.4499999999999993, -2.0999999999999996, 2
-2.05, -2.4499999999999993, 2
-1.75, -2.75, 2
0.20000000000000107, -2.75, 2
-1.75, -2.8, 2
-3.3, -3.05, 2
-1.5, -3.05, 2
-3.05, -3.3, 2
-3.3, -3.55, 2
-2.3999999999999995, -3.6499999999999995, 2
-2.3499999999999996, -3.6499999999999995, 2
-2.3999999999999995, -3.6999999999999993, 2
0.10000000000000142, -3.8499999999999996, 4
0.20000000000000107, -3.8499999999999996, 4
0.15000000000000036, -3.8999999999999995, 4
-2.3999999999999995, -3.9499999999999993, 2
-2.3999999999999995, -4.0, 2
-2.3499999999999996, -4.0, 2
1.25, -4.3, 4
2.0500000000000007, -4.3, 4
-1.549999999999999, -4.449999999999999, 2
-1.5999999999999996, -4.5, 2
1.450000000000001, -4.5, 4
1.5, -4.5, 4
1.8000000000000007, -4.5, 4
1.8500000000000014, -4.5, 4
-1.6500000000000004, -4.55, 2
-1.5999999999999996, -4.55, 2
1.450000000000001, -4.55, 4
1.8500000000000014, -4.55, 4
-1.549999999999999, -4.6, 2
1.25, -4.75, 4
2.0500000000000007, -4.75, 4
2.3000000000000007, -4.8999999999999995, 4
1.200000000000001, -4.949999999999999, 4
0.40000000000000036, -5.3, 4
0.9000000000000004, -5.3, 4
-2.8499999999999996, -5.6, 2
-1.549999999999999, -5.6, 2
2.3000000000000007, -5.6499999999999995, 4
1.200000000000001, -5.7, 4
1.25, -5.8, 4
2.0500000000000007, -5.85, 4
1.950000000000001, -5.95, 4
-2.8499999999999996, -6.05, 2
0.10000000000000142, -6.05, 4
1.450000000000001, -6.05, 4
1.5, -6.05, 4
1.5500000000000007, -6.05, 4
2.0500000000000007, -6.05, 4
-2.8999999999999995, -6.1, 2
-2.8499999999999996, -6.1, 2
1.5500000000000007, -6.1, 4
-2.9499999999999993, -6.15, 2
-2.8, -6.15, 2
1.25, -6.25, 4
1.700000000000001, -6.25, 4
